Ano do leilão;Número do leilão;Sequência;Tipo de usina;Empreendimento;Tipo de leilão;Potência (MW);Garantia física (MWm);Lotes vendidos;Preço (R$/MW);Localização;Fonte;Modalidade; Investimento previsto ;Consórcio
2013;2013-10;103;EOL;EOL Ventos de Santo Estevão III;A-5;30;15,6;12,6;120,48;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Casa dos Ventos / Santo Estevão:
Ventos de Santo Estevão Energias Renováveis S.A. (0,1 % - Líder)
Salus - Fundo de Investimento em Participações (99,9 %)"
2013;2013-10;104;EOL;EOL Ventos de Santo Estevão V;A-5;30;14,8;13,5;120,47;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Casa dos Ventos / Santo Estevão:
Ventos de Santo Estevão Energias Renováveis S.A. (0,1 % - Líder)
Salus - Fundo de Investimento em Participações (99,9 %)"
2013;2013-10;105;EOL;EOL Serra do Mel I;A-5;28;13;12,6;121,09;RN;Vento;PIE; 110.187.000,00 ;"Consórcio Serra do Mel:
Furnas Centrais Elétricas S.A. (90 % - Líder)
Eólica Tecnologia Ltda. (9,99 %)
Gestamp Eólica Brasil S.A. (0,01 %)"
2013;2013-10;106;EOL;EOL Serra do Mel II;A-5;28;12,8;12,5;121,09;RN;Vento;PIE; 110.187.000,00 ;"Consórcio Serra do Mel:
Furnas Centrais Elétricas S.A. (90 % - Líder)
Eólica Tecnologia Ltda. (9,99 %)
Gestamp Eólica Brasil S.A. (0,01 %)"
2013;2013-10;107;EOL;EOL Serra do Mel III;A-5;28;12,5;12,2;121,09;RN;Vento;PIE; 110.187.000,00 ;"Consórcio Serra do Mel:
Furnas Centrais Elétricas S.A. (90 % - Líder)
Eólica Tecnologia Ltda. (9,99 %)
Gestamp Eólica Brasil S.A. (0,01 %)"
2013;2013-10;108;EOL;EOL União dos Ventos 15;A-5;30;13,4;9,4;115;RN;Vento;PIE; 135.914.530,00 ;SM Geração de Energia Eólica Ltda.
2013;2013-10;109;EOL;EOL União dos Ventos 16;A-5;30;12,7;8,9;115;RN;Vento;PIE; 135.847.630,00 ;SM Geração de Energia Eólica Ltda.
2013;2013-10;110;EOL;EOL Ventos da Bahia II;A-5;30;13,1;12,7;117,74;BA;Vento;PIE; 114.046.540,00 ;"Consórcio Ventos da Bahia: 
Parque Eólico Ventos da Bahia Ltda. (0,01 % - Líder)
SOWITEC Operation GmbH (51 %)
SOWITEC Projekt GmbH (48,99 %)"
2013;2013-10;111;EOL;EOL Ventos da Bahia IV;A-5;12;5,5;5,3;117,74;BA;Vento;PIE; 44.875.150,00 ;"Consórcio Ventos da Bahia: 
Parque Eólico Ventos da Bahia Ltda. (0,01 % - Líder)
SOWITEC Operation GmbH (51 %)
SOWITEC Projekt GmbH (48,99 %)"
2013;2013-10;112;EOL;EOL Ventos da Bahia VIII;A-5;30;13,3;12,9;117,74;BA;Vento;PIE; 114.046.540,00 ;"Consórcio Ventos da Bahia: 
Parque Eólico Ventos da Bahia Ltda. (0,01 % - Líder)
SOWITEC Operation GmbH (51 %)
SOWITEC Projekt GmbH (48,99 %)"
2013;2013-10;113;EOL;EOL União dos Ventos 12;A-5;27,2;14,2;9,9;115;RN;Vento;PIE; 123.316.000,00 ;Ventos Fortes Geradora Eólica S.A.
2013;2013-10;114;EOL;EOL União dos Ventos 13;A-5;20,4;10,7;7,5;115;RN;Vento;PIE; 82.212.000,00 ;Ventos Fortes Geradora Eólica S.A.
2013;2013-10;115;EOL;EOL União dos Ventos 14;A-5;22,1;11,9;8,3;115;RN;Vento;PIE; 123.316.000,00 ;Ventos Fortes Geradora Eólica S.A.
2013;2013-10;116;EOL;EOL Vila Amazonas V;A-5;30;14,8;10,5;120,36;RN;Vento;PIE; 90.882.430,00 ;"Consórcio Voltalia:  
Voltalia Energia do Brasil Ltda. (5 % - Líder)
Voltalia S.A. (95 %)"
2013;2013-10;117;EOL;EOL Vila Pará I;A-5;30;14,2;11,8;119,13;RN;Vento;PIE; 90.882.430,00 ;"Consórcio Voltalia:  
Voltalia Energia do Brasil Ltda. (5 % - Líder)
Voltalia S.A. (95 %)"
2013;2013-10;118;EOL;EOL Vila Pará II;A-5;30;14;10,6;120,38;RN;Vento;PIE; 90.882.430,00 ;"Consórcio Voltalia:  
Voltalia Energia do Brasil Ltda. (5 % - Líder)
Voltalia S.A. (95 %)"
2013;2013-10;119;EOL;EOL Vila Pará III;A-5;30;13,9;10,5;120,37;RN;Vento;PIE; 90.882.430,00 ;"Consórcio Voltalia:  
Voltalia Energia do Brasil Ltda. (5 % - Líder)
Voltalia S.A. (95 %)"
2014;2014-3;1;UHE;UHE Santo Antonio;A-3;417,6;206,2;129,6;121;RO;Água;PIE; 81.290.000,00 ;Santo Antonio Energia S/A
2014;2014-3;2;EOL;EOL Aura Mangueira VII;A-3;22;9,6;9,6;129,5;RS;Vento;PIE; 96.070.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-3;3;EOL;EOL Aura Mirim II;A-3;26;10,8;10,8;129,5;RS;Vento;PIE; 103.951.200,00 ;Atlantic Energias Renováveis S.A.
2014;2014-3;4;EOL;EOL Ouro Branco 1;A-3;30;13,9;13,9;129,8;PE;Vento;PIE; 103.951.200,00 ;"Consórcio Ouro Branco:
Eólica Energia Ltda. (0,01%)
Eólica Tecnologia Ltda. (99,99% - Líder)"
2014;2014-3;5;EOL;EOL Ouro Branco 2;A-3;30;14,7;14,7;129,8;PE;Vento;PIE; 78.422.880,00 ;"Consórcio Ouro Branco:
Eólica Energia Ltda. (0,01%)
Eólica Tecnologia Ltda. (99,99% - Líder)"
2014;2014-3;6;EOL;EOL Quatro Ventos;A-3;22;9,4;9,4;129,8;PE;Vento;PIE; 197.439.950,00 ;"Consórcio Quatro Ventos: 
Eólica Energia Ltda. (0,01%)
Eólica Tecnologia Ltda. (99,99% - Líder)"
2014;2014-3;7;EOL;EOL Santana I;A-3;30;17,2;17,2;128,98;RN;Vento;PIE; 164.194.500,00 ;"Consórcio Santana I:
Horizonte Energias Renováveis Ltda. (1%)
Força Eólica do Brasil S.A. (99% - Líder)"
2014;2014-3;8;EOL;EOL Santana II;A-3;24;12,9;12,9;128,98;RN;Vento;PIE; 191.309.720,00 ;"Consórcio Santana II:
Horizonte Energias Renováveis Ltda. (1%)
Força Eólica do Brasil S.A. (99% - Líder)"
2014;2014-3;9;EOL;EOL Calango 6;A-3;30;18,5;18,5;128,98;RN;Vento;PIE; 66.351.000,00 ;Força Eólica do Brasil S.A.
2014;2014-3;10;EOL;EOL Itarema IV;A-3;21;11,1;9,4;130,99;CE;Vento;PIE; 95.446.000,00 ;Itarema Geração de Energia Ltda.
2014;2014-3;11;EOL;EOL Itarema IX;A-3;30;15,3;12,3;131,89;CE;Vento;PIE; 79.136.000,00 ;Itarema Geração de Energia Ltda.
2014;2014-3;12;EOL;EOL Itarema VI;A-3;24;12,2;10,7;130,97;CE;Vento;PIE; 69.242.000,00 ;Itarema Geração de Energia Ltda.
2014;2014-3;13;EOL;EOL Itarema VII;A-3;21;10,9;9,3;130,98;CE;Vento;PIE; 69.242.000,00 ;Itarema Geração de Energia Ltda.
2014;2014-3;14;EOL;EOL Itarema VIII;A-3;21;10,2;9,1;131;CE;Vento;PIE; 102.940.000,00 ;Itarema Geração de Energia Ltda.
2014;2014-3;15;EOL;EOL Ventos de São Clemente 1;A-3;30;15,3;15,3;129,97;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de São Clemente 1:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;16;EOL;EOL Ventos de São Clemente 2;A-3;30;14,2;14,2;129,98;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de São Clemente 2:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;17;EOL;EOL Ventos de São Clemente 3;A-3;30;14,5;14,5;129,97;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de São Clemente 3:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;18;EOL;EOL Ventos de São Clemente 4;A-3;30;14,6;14,6;129,97;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de São Clemente 4:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;19;EOL;EOL Ventos de São Clemente 5;A-3;30;15,7;15,7;129,97;PE;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de São Clemente 5
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;20;EOL;EOL Ventos de São Clemente 6;A-3;26;13,3;13,3;129,97;PE;Vento;PIE; 89.219.000,00 ;"Consórcio Ventos de São Clemente 6:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;21;EOL;EOL Ventos de São Clemente 7;A-3;24;10,7;10,7;129,98;PE;Vento;PIE; 82.357.000,00 ;"Consórcio Ventos de São Clemente 7:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-3;22;EOL;EOL Ventos de São Clemente 8;A-3;20;9,5;9,5;129,98;PE;Vento;PIE; 68.635.000,00 ;"Consórcio Ventos de São Clemente 8:
Ventos de São Clemente Energias Renováveis S.A. (0,1% - Líder)
Salus - Fundo de Investimento em Participações (50,9%)
Companhia Hidro Elétrica do São Francisco (49%)"
2014;2014-6; ;PCH;PCH Comodoro;A-5;10;6,2;62;162,5;MT;Água;PIE; 72.260.350,00 ;Comodoro Energética S.A.
2014;2014-6;2;PCH;PCH Lajari;A-5;20,88;10,9;90;160,9;MT;Água;PIE; 110.737.540,00 ;Lajari Energética S.A.
2014;2014-6;3;PCH;PCH Presente de Deus;A-5;13;8,5;85;162,5;MT;Água;PIE; 83.930.210,00 ;Presente de Deus Energética S.A.
2014;2014-6;4;UTE;UTE Mauá 3;A-5;583;507,2;4844;203,5;AM;Gás Natural;PIE; 1.231.542.350,00 ;Amazonas Geração e Transmissão de Energia S.A.
2014;2014-6;5;UTE;UTE CNE;A-5;105;59,8;430;205,23;GO;Bagaço de Cana;PIE; 231.600.100,00 ;Centro Norte Energia Sociedade Anônima
2014;2014-6;6;UTE;UTE Delta ;A-5;30;6,4;64;197;MG;Bagaço de Cana;PIE; 30.000.000,00 ;Usina Delta S.A.
2014;2014-6;7;UTE;UTE Guarani Cruz Alta;A-5;25;11,4;80;198,5;SP;Bagaço de Cana;PIE; 62.147.000,00 ;Guarani S.A.
2014;2014-6;8;UTE;UTE  Novo Tempo;A-5;1238;611,9;6109;206,5;PE;Gás Natural;PIE; 3.052.175.380,00 ;"Consórcio UTE Novo Tempo:
UTE Novo Tempo - Gás e Geração de Energia S.A. – Líder 25%
Bolognesi Empreendimentos LTDA. 75%"
2014;2014-6;9;UTE;UTE Iacanga Ampliação;A-5;18;5,6;40;201,9;SP;Bagaço de Cana;PIE; 10.600.000,00 ;Usina Iacanga de Açúcar e Álcool S.A.
2014;2014-6;10;UTE;UTE Porto das Águas;A-5;90;26,1;185;199,93;GO;Bagaço de Cana;PIE; 45.000.000,00 ;Cerradinho Bioenergia S.A.
2014;2014-6;11;UTE;UTE Ferrari ;A-5;15;12,4;98;202;SP;Bagaço de Cana;PIE; 90.080.000,00 ;Ferrari Termoelétrica S.A.
2014;2014-6;12;UTE;UTE Rio Grande;A-5;1238;605,2;6042;206,5;RS;Gás Natural;PIE; 2.945.078.370,00 ;"Consórcio UTE Rio Grande:
UTE Rio Grande Geração de Energia Elétrica S.A. – Líder 5%
Serra Verde Energética S.A. 95%"
2014;2014-6;13;UTE;UTE Pampa Sul ;A-5;340;323,5;2945;201,98;RS;Carvão Mineral Nacional;PIE; 2.058.506.160,00 ;Usina Termelétrica Pampa Sul S.A.
2014;2014-6;14;UTE;UTE Acre;A-5;163,999;135,1;1100;206,9;AC;Cavaco de Madeira;PIE; 860.940.000,00 ;YSER Participações Energia S.A.
2014;2014-6;15;UTE;UTE Costa Rica I;A-5;163,999;135,1;1100;207,32;MS;Cavaco de Madeira;PIE; 860.940.000,00 ;YSER Timberland Investment Energy Ltda.
2014;2014-6;16;EOL;EOL Aura Lagoa do Barro 01;A-5;27;14,2;142;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;17;EOL;EOL Aura Lagoa do Barro 02;A-5;27;11,3;113;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;18;EOL;EOL Aura Lagoa do Barro 03;A-5;27;13,5;135;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;19;EOL;EOL Aura Lagoa do Barro 04;A-5;27;12,9;129;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;20;EOL;EOL Aura Lagoa do Barro 05;A-5;24;10,3;103;135,5;PI;Vento;PIE; 88.680.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;21;EOL;EOL Aura Lagoa do Barro 06;A-5;27;11,9;119;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;22;EOL;EOL Aura Lagoa do Barro 07;A-5;27;13,8;138;135,5;PI;Vento;PIE; 99.765.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;23;EOL;EOL Aura Queimada Nova 03;A-5;9;4,5;45;135,5;PI;Vento;PIE; 33.255.000,00 ;Atlantic Energias Renováveis S.A.
2014;2014-6;24;EOL;EOL Laranjeiras III;A-5;26;11,5;115;136,5;BA;Vento;PIE; 97.447.900,00 ;Centrais Eólicas Assuruá S.A.
2014;2014-6;25;EOL;EOL Laranjeiras IX;A-5;24;9,4;94;136,5;BA;Vento;PIE; 89.950.760,00 ;Centrais Eólicas Assuruá S.A.
2014;2014-6;26;EOL;EOL Campo Largo III;A-5;29,37;13,8;138;135,49;BA;Vento;PIE; 112.800.000,00 ;CLWP Eólica Parque III Ltda.
2014;2014-6;27;EOL;EOL Campo Largo IV;A-5;29,37;13,4;134;135,48;BA;Vento;PIE; 112.800.000,00 ;CLWP Eólica Parque IV Ltda.
2014;2014-6;28;EOL;EOL Campo Largo V;A-5;29,37;13,8;138;135,47;BA;Vento;PIE; 112.800.000,00 ;CLWP Eólica Parque V Ltda.
2014;2014-6;29;EOL;EOL Campo Largo VI;A-5;29,37;14,1;141;135,46;BA;Vento;PIE; 112.800.000,00 ;CLWP Eólica Parque VI Ltda.
2014;2014-6;30;EOL;EOL Campo Largo VII;A-5;29,37;14,1;141;135,45;BA;Vento;PIE; 112.800.000,00 ;CLWP Eólica Parque VII Ltda.
2014;2014-6;31;EOL;EOL Campo Largo XXI;A-5;29,7;13,4;134;135,44;BA;Vento;PIE; 124.697.410,00 ;CLWP Eólica Parque XXI Ltda.
2014;2014-6;32;EOL;EOL Umburanas 17;A-5;24,3;11,7;114;136,42;BA;Vento;PIE; 93.595.250,00 ;"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%"
2014;2014-6;33;EOL;EOL Umburanas 19;A-5;25,8;12,1;118;136,42;BA;Vento;PIE; 98.904.610,00 ;"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%"
2014;2014-6;34;EOL;EOL Umburanas 21;A-5;24,3;10,6;103;136,42;BA;Vento;PIE; 85.490.390,00 ;"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%"
2014;2014-6;35;EOL;EOL Umburanas 23;A-5;16,5;7,3;71;136,42;BA;Vento;PIE; 66.284.850,00 ;"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%"
2014;2014-6;36;EOL;EOL Umburanas 25;A-5;17,1;7,7;75;136,42;BA;Vento;PIE; 68.385.180,00 ;"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%"
2014;2014-6;37;EOL;EOL São Bento do Norte I;A-5;24;9,7;97;135,5;RN;Vento;PIE; 99.765.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;38;EOL;EOL São Bento do Norte II;A-5;24;10;100;135,5;RN;Vento;PIE; 99.765.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;39;EOL;EOL São Bento do Norte III;A-5;22;9,6;96;135,5;RN;Vento;PIE; 99.765.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;40;EOL;EOL São Miguel I;A-5;22;8,7;87;136,97;RN;Vento;PIE; 87.477.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;41;EOL;EOL São Migue II;A-5;22;8,4;84;136,97;RN;Vento;PIE; 87.477.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;42;EOL;EOL São MigueIII;A-5;22;8,4;84;136,97;RN;Vento;PIE; 87.477.000,00 ;"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%"
2014;2014-6;43;EOL;EOL Ventos da Santa Dulce;A-5;28;12,8;90;135,27;BA;Vento;PIE; 100.881.200,00 ;"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%"
2014;2014-6;44;EOL;EOL Ventos da Santa Esperança;A-5;28;13,1;92;135,26;BA;Vento;PIE; 100.881.200,00 ;"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%"
2014;2014-6;45;EOL;EOL Ventos do São Mario;A-5;28;13,9;98;137;BA;Vento;PIE; 100.881.200,00 ;"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%"
2014;2014-6;46;EOL;EOL Ventos do São Paulo;A-5;28;13,8;97;135,25;BA;Vento;PIE; 100.881.200,00 ;"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%"
2014;2014-6;47;EOL;EOL Canoas;A-5;30;17,1;161;136,24;PB;Vento;PIE; 98.192.290,00 ;Força Eólica do Brasil S.A.
2014;2014-6;48;EOL;EOL Lagoa 1;A-5;30;18,6;172;136,24;PB;Vento;PIE; 98.192.290,00 ;Força Eólica do Brasil S.A.
2014;2014-6;49;EOL;EOL Lagoa 2;A-5;30;16,4;155;136,24;PB;Vento;PIE; 98.192.290,00 ;Força Eólica do Brasil S.A.
2014;2014-6;50;EOL;EOL Boa Esperança I;A-5;28;14,4;144;135,48;RN;Vento;PIE; 116.217.000,00 ;"Consórcio Gestamp Eólica:
Gestamp Eólica Brasil S.A. – Líder 0,0001%
Gestamp Eólica S.L.  99,9999%"
2014;2014-6;51;EOL;EOL Ventos de São Virgilo 02;A-5;30;15,4;154;136,99;PI;Vento;PIE; 108.087.000,00 ;"Consórcio Ventos de São Virgilio Energias Renováveis S.A.:
Ventos de São Virgílio Energias Renováveis S.A. – Líder 0,1%
Salus-Fundo de Investimentos em Participações 99,9%"
2014;2014-8;1;UFV;UFV Coremas I;LER;30;6,9;67;219,78;PB;Sol;PIE; 125.372.000,00 ;SPE CESP Coremas I Ltda
2014;2014-8;2;UFV;UFV Dracena 1;LER;30;5,9;59;217,75;SP;Sol;PIE; 128.320.000,00 ;"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;3;UFV;UFV Dracena 2;LER;30;5,9;59;217,75;SP;Sol;PIE; 128.320.000,00 ;"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;4;UFV;UFV Dracena 3;LER;30;5,9;59;217,75;SP;Sol;PIE; 128.265.000,00 ;"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;5;UFV;UFV Dracena 4;LER;30;5,9;59;217,75;SP;Sol;PIE; 128.320.000,00 ;"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;6;UFV;UFV Ituverava 1;LER;30;8,4;84;214,83;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;7;UFV;UFV Ituverava 2;LER;30;8,4;84;214,84;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;8;UFV;UFV Ituverava 3;LER;30;8,4;84;214,85;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;9;UFV;UFV Ituverava 4;LER;30;8,4;84;214,86;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;10;UFV;UFV Ituverava 5;LER;30;8,4;84;214,87;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;11;UFV;UFV Ituverava 6;LER;30;8,4;84;214,88;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;12;UFV;UFV Ituverava 7;LER;30;8,4;84;214,89;BA;Sol;PIE; 156.636.000,00 ;"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)"
2014;2014-8;13;UFV;UFV FCR III Itapuranga;LER;10;1,8;18;220;GO;Sol;PIE; 52.910.000,00 ;FCR VII Usina de Energia Fotovoltaica Ltda.
2014;2014-8;14;UFV;UFV FRV Banabuiú;LER;30;7,3;73;200,84;CE;Sol;PIE; 140.050.000,00 ;Fotowatio do Brasil Projetos de Energia Renováveis III Ltda.
2014;2014-8;15;UFV;UFV FRV Massapê;LER;30;7,1;71;200,82;CE;Sol;PIE; 139.490.000,00 ;Fotowatio do Brasil Projetos de Energia Renováveis Ltda.
2014;2014-8;16;UFV;UFV Guaimbe 1;LER;30;5,9;59;215,95;SP;Sol;PIE; 127.818.000,00 ;"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;17;UFV;UFV Guaimbe 2;LER;30;5,9;59;215,95;SP;Sol;PIE; 127.818.000,00 ;"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;18;UFV;UFV Guaimbe 3;LER;30;5,9;59;220,8;SP;Sol;PIE; 127.818.000,00 ;"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;19;UFV;UFV Guaimbe 4;LER;30;5,9;59;220,8;SP;Sol;PIE; 127.533.000,00 ;"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;20;UFV;UFV Guaimbe 5;LER;30;5,9;59;220,8;SP;Sol;PIE; 127.206.000,00 ;"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)"
2014;2014-8;21;UFV;UFV Inharé I;LER;30;7,7;77;218,7;RN;Sol;PIE; 133.279.000,00 ;"Consórcio Inharé:
Inharé Projetos para Energia Solar Ltda. (0,01%)
Construtora A. Gaspar S/A (99,99% - Líder)"
2014;2014-8;22;UFV;UFV Solar Caetité 1;LER;29,97;6,6;66;207,52;BA;Sol;PIE; 140.007.000,00 ;Rio Energy EOL IV Geração e Comercialização de Energia Ltda.
2014;2014-8;23;UFV;UFV Solar Caetité 2;LER;29,97;6,6;66;207,52;BA;Sol;PIE; 140.007.000,00 ;Rio Energy EOL IV Geração e Comercialização de Energia Ltda.
2014;2014-8;24;UFV;UFV Solar Caetité 3;LER;29,97;6,6;66;207,52;BA;Sol;PIE; 140.007.000,00 ;Rio Energy EOL IV Geração e Comercialização de Energia Ltda.
2014;2014-8;25;UFV;UFV Caetité I;LER;29,75;6,5;65;220,3;BA;Sol;PIE; 148.950.000,00 ;Renova Energia S.A.
2014;2014-8;26;UFV;UFV Caetité II;LER;29,75;6,5;65;220,3;BA;Sol;PIE; 148.950.000,00 ;Renova Energia S.A.
2014;2014-8;27;UFV;UFV Caetité IV;LER;29,75;6,5;65;220,3;BA;Sol;PIE; 148.950.000,00 ;Renova Energia S.A.
2014;2014-8;28;UFV;UFV Caetité V;LER;10,5;2,3;23;220,3;BA;Sol;PIE; 53.425.000,00 ;Renova Energia S.A.
2014;2014-8;29;UFV;UFV Vazante 1;LER;30;6;60;216,12;MG;Sol;PIE; 128.320.000,00 ;"Consórcio Vazante 1:
Sevilha Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)"
2014;2014-8;30;UFV;UFV Vazante 2;LER;30;6;60;216,12;MG;Sol;PIE; 128.320.000,00 ;"Consórcio Vazante 2:
Salgueiro Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)"
2014;2014-8;31;UFV;UFV Vazante 3;LER;30;6;60;216,12;MG;Sol;PIE; 128.320.000,00 ;"Consórcio Vazante 3:
Minas Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)"
2014;2014-8;32;EOL;EOL Assuruá III;LER;12;5,9;59;142,9;BA;Vento;PIE; 44.974.870,00 ;Centrais Eólicas Assuruá S.A.
